,Video Title,Published At Date,Comment,Sentiment
175,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,"“Racism isn’t dead, but it’s on life support, kept alive by politicians, race hustlers and people who get a sense of superiority by denouncing others as racists.”
— Thomas Sowell",positive
176,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,"if that's the criteria we'll  need more white players for ""diversity"". especially in the NBA",positive
177,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,Let’s look at skin color and call others racist.,positive
178,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,Kareem j. Is tha goat,positive
179,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,What are you covering!? My goodness,positive
180,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,the nfl is still a thing? haven't watched since 2016. the hell with kapicky and blm.,negative
181,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,Cnn must hire a black to take zuckers job.,neutral
182,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,"Admit that you're a sinner This is where that godly sorrow leads to genuine repentance for sinning against the righteous God and there is a change of heart, we change our mind and God changes our hearts and regenerates us from the inside out. . Believe in your heart that Jesus Christ died for your sins, was buried, and that God raised Jesus from the dead. This is trusting with all of your heart that Jesus Christ is who he said he was. Call upon the name of the Lord. This is trusting with all of your heart that Jesus Christ is who he said he was. Every single person who ever lived since Adam will bend their knee and confess with their mouth that Jesus Christ is Lord, the Lord of Lords and the King of Kings . Please feel free to share the ABC of salvation to everyone. Everyone needs to know that that Jesus Christ is our lord and saviour and the rapture of the church is imminent!!!",positive
183,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,How bout they give Kareem a head coaching position in the NFL with  Anderson “ don’t call me pooper scooper” as  the tight ends coach!,negative
184,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,"Why is everyone acting so shocked, remember how comfortable John gruden was with the Email chain start our own league it takes 5 to 8 years to change any focus we are 3/4 of the players in the league. I have a better question way are we as black people so scared to move as a real team and do us and stop begging people that don't really ""F"" wiT you like that...... 2  ""f"" wiT u like That don't get it....",negative
185,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,But not the players?? ,neutral
186,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,"Teams should choose a coach based on qualifications not skin color. There's only 1 Asian guy in the NFL & he's a kicker, should nfl hire more Asians then. Sports is about being the best not being diverse",neutral
187,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,Time for poo packer #ooper to be fired and or cancelled!!!,negative
188,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,They don't get much Whiter than John Gruden.,negative
189,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,"There is a lack of white players in the NFL, NBA. There is a lack of black players in the MLB. There is a lack of non-Canadians in the NHL. Some of you never played, let alone actually care or know anything about sports, and it shows. This coach was 24-25 during his stint with MIA, (lost more than he won.) Professional sports is a multi-billion dollar business, not a place where participation awards and feelings matter a whole lot.",neutral
190,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,CNN ,positive
191,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,"CNN IS GOING
DOWN
DOWN
DOWN
DOWN
DOWN",negative
192,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,"CNN IS GOING
DOWN
DOWN
DOWN
DOWN
DOWN",negative
193,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,"CNN IS GOING
DOWN
DOWN
DOWN
DOWN
DOWN",negative
194,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,Call the waambulance!!!!!,positive
195,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,How about lack of diversity in the team owners also,neutral
196,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,But not hockey?,negative
197,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,Joe rogan is real news,positive
198,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,John  2:13-22.,positive
199,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,Hugh Jackson should be a billionaire for all his losses,negative
200,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,Kareem has been the Left's 'go to' for all kinds of things.,neutral
201,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,"SACRIFICE OF JESUS:  There is only one God, God the Father, the Son, and the Holy Spirit.  One God, three parts.  Humans have a soul, spirit and body. One person, three parts.
The Bible says that we are all sinners.
As it is written: There is none righteous no not one. Romans 3:10
For all have sinned and fall short of the glory of God. Romans 3:23
But we are all as an unclean thing and all our righteousness are as filthy rags. Isaiah 64:6
For the wages of sin is death. Romans 6:23(the word “death” in this verse means eternal separation, from God in hell).
Come now,  and let us reason together,  saith the Lord: though your sins be as scarlet, they shall be as white as snow.Isaiah 1:18
Christ died for our sins according to the scriptures and that He was buried and that He rose again the third day according to the scriptures.1CORINTHIANS 15:3-8
In whom we have redemption through His blood, even the forgiveness of sins. Colossians 1:14
For by grace ye are saved, through faith; and not of yourselves     
it is the gift of God, not of works, lest any man should boast. Ephesians 2:8-9
I do not frustrate the grace of God: for if righteousness come by the law, then Christ is dead in vein. Galatians 2:21
If you would like to receive Jesus as your Savior. Realize that you are a hopeless sinner and trust in Jesus and only Jesus to save you.
You can say a prayer expression your gratitude, sorrow for sins etc. but remember your prayer doesn’t save you.
Your trust in Jesus and what He did for you on the cross, is what saves you.
The moment you trust in Jesus and only Jesus, you are saved.
After people get saved they get baptized in the name of the Father and of the Son and of the Holy Spirit.
It is for believers only and has nothing to do with your salvation.",positive
202,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,"Pssst. You can't cry about couches when you have FAR OVER the diversity qouta in players. Back down to 12-14percent, then we can talk about another five percent of coaches. Ooooor yoooou could stop being racists all together and caring about racist qoutas....",positive
203,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,Kareem is just disappointing on so many levels.,negative
204,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,Wasn't he a wide receiver or a line backer or something . Nope he played basketball,negative
205,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,Let's talk about anything except REAL NEWS ,positive
206,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,,neutral
207,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,I quit watching the NFL because there is to many people of Non-color on the field. And all the racist team names.,negative
208,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,Only the Strong survive!  Power should only be taken away by another power.  Not because it's fair.,negative
209,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,Not my kid. Never was my kid,negative
210,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,Intellectwebscm.,positive
211,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,,neutral
212,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,,neutral
213,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,ABOUT TIME !!!!!!!!!!!,positive
214,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,How many Asian coaches are there? Jw,positive
215,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,AIRPLANE the movie.. classic,positive
216,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,"...I know, but WHAT THAT ZUCKER LIKE THO...Just sayin...",negative
217,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,Kareem is perfect example of a black athlete who is about alot more than his athleticism.,positive
218,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,"CNN 
IS
GOING
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
GOING
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
GOING
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN",negative
219,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,"CNN 
IS
GOING
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
GOING
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
GOING
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN",negative
220,Kareem Abdul-Jabbar slams lack of diversity among NFL coaches,2022-02-04,"CNN 
IS
GOING
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
GOING
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
GOING
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN
DOWN",negative
